trade_date,weekday,is_trading_day,is_weekend,is_nse_holiday,holiday_description,is_special_session,special_session_description,session_type,segment,source
2024-12-23,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2024-12-24,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2024-12-26,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2024-12-27,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2024-12-30,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2024-12-31,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-01,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-02,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-03,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-06,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-07,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-08,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-09,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-10,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-13,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-14,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-15,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-16,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-17,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-20,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-21,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-22,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-23,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-24,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-27,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-28,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-29,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-30,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-01-31,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-03,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-04,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-05,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-06,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-07,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-10,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-11,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-12,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-13,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-14,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-17,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-18,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-19,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-20,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-21,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-24,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-25,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-27,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-02-28,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-03,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-04,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-05,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-06,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-07,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-10,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-11,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-12,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-13,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-17,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-18,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-19,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-20,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-21,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-24,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-25,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-26,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-27,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-03-28,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-01,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-02,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-03,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-04,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-07,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-08,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-09,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-11,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-15,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-16,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-17,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-21,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-22,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-23,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-24,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-25,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-28,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-29,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-04-30,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-02,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-05,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-06,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-07,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-08,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-09,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-12,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-13,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-14,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-15,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-16,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-19,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-20,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-21,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-22,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-23,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-26,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-27,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-28,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-29,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-05-30,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-02,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-03,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-04,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-05,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-06,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-09,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-10,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-11,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-12,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-13,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-16,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-17,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-18,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-19,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-20,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-23,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-24,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-25,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-26,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-27,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-06-30,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-01,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-02,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-03,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-04,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-07,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-08,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-09,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-10,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-11,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-14,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-15,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-16,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-17,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-18,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-21,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-22,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-23,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-24,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-25,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-28,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-29,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-30,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-07-31,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-01,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-04,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-05,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-06,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-07,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-08,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-11,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-12,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-13,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-14,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-18,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-19,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-20,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-21,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-22,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-25,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-26,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-28,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-08-29,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-01,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-02,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-03,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-04,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-05,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-08,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-09,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-10,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-11,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-12,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-15,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-16,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-17,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-18,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-19,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-22,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-23,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-24,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-25,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-26,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-29,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-09-30,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-01,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-03,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-06,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-07,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-08,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-09,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-10,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-13,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-14,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-15,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-16,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-17,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-20,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-21,Tuesday,True,False,True,Diwali Laxmi Pujan,True,Muhurat Trading,SPECIAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-23,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-24,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-27,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-28,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-29,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-30,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-10-31,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-03,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-04,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-06,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-07,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-10,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-11,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-12,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-13,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-14,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-17,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-18,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-19,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-20,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-21,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-24,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-25,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-26,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-27,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-11-28,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-01,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-02,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-03,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-04,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-05,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-08,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-09,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-10,Wednesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-11,Thursday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-12,Friday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-15,Monday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
2025-12-16,Tuesday,True,False,False,,False,,NORMAL,FO,NSE OFFICIAL F&O HOLIDAY SOURCES
