token,description,instrument_type_code,lot_size,tick_size,isin,trading_session,last_update_date,expiry_epoch,fyers_symbol,exchange,segment,exchange_token,underlying_symbol,underlying_token,strike_price,option_type,unique_identifier,reserved_1,reserved_2,reserved_3,underlying,expiry_date,instrument_family,is_expired,days_to_expiry,expiry_bucket,expiry_rank
101126082558131,BHARATFORG 25 Aug 26 FUT,13,500,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:BHARATFORG26AUGFUT,10,11,58131,BHARATFORG,422,-1.0,XX,1010000000422,,0,0.0,BHARATFORG,2026-08-25,FUTURE,False,40,NEXT,2
101126092968448,BHARATFORG 29 Sep 26 FUT,13,500,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BHARATFORG26SEPFUT,10,11,68448,BHARATFORG,422,-1.0,XX,1010000000422,,0,0.0,BHARATFORG,2026-09-29,FUTURE,False,75,FAR,3
101126072861127,BHARTIARTL 28 Jul 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:BHARTIARTL26JULFUT,10,11,61127,BHARTIARTL,10604,-1.0,XX,101000000010604,,0,0.0,BHARTIARTL,2026-07-28,FUTURE,False,12,NEAR,1
101126082558132,BHARTIARTL 25 Aug 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:BHARTIARTL26AUGFUT,10,11,58132,BHARTIARTL,10604,-1.0,XX,101000000010604,,0,0.0,BHARTIARTL,2026-08-25,FUTURE,False,40,NEXT,2
101126092968449,BHARTIARTL 29 Sep 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BHARTIARTL26SEPFUT,10,11,68449,BHARTIARTL,10604,-1.0,XX,101000000010604,,0,0.0,BHARTIARTL,2026-09-29,FUTURE,False,75,FAR,3
101126072861128,BHEL 28 Jul 26 FUT,13,2625,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:BHEL26JULFUT,10,11,61128,BHEL,438,-1.0,XX,1010000000438,,0,0.0,BHEL,2026-07-28,FUTURE,False,12,NEAR,1
101126082558133,BHEL 25 Aug 26 FUT,13,2625,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:BHEL26AUGFUT,10,11,58133,BHEL,438,-1.0,XX,1010000000438,,0,0.0,BHEL,2026-08-25,FUTURE,False,40,NEXT,2
101126092968450,BHEL 29 Sep 26 FUT,13,2625,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BHEL26SEPFUT,10,11,68450,BHEL,438,-1.0,XX,1010000000438,,0,0.0,BHEL,2026-09-29,FUTURE,False,75,FAR,3
101126072861129,BIOCON 28 Jul 26 FUT,13,2500,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:BIOCON26JULFUT,10,11,61129,BIOCON,11373,-1.0,XX,101000000011373,,0,0.0,BIOCON,2026-07-28,FUTURE,False,12,NEAR,1
101126082558134,BIOCON 25 Aug 26 FUT,13,2500,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:BIOCON26AUGFUT,10,11,58134,BIOCON,11373,-1.0,XX,101000000011373,,0,0.0,BIOCON,2026-08-25,FUTURE,False,40,NEXT,2
101126092968451,BIOCON 29 Sep 26 FUT,13,2500,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BIOCON26SEPFUT,10,11,68451,BIOCON,11373,-1.0,XX,101000000011373,,0,0.0,BIOCON,2026-09-29,FUTURE,False,75,FAR,3
101126072861130,BLUESTARCO 28 Jul 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:BLUESTARCO26JULFUT,10,11,61130,BLUESTARCO,8311,-1.0,XX,10100000008311,,0,0.0,BLUESTARCO,2026-07-28,FUTURE,False,12,NEAR,1
101126082558135,BLUESTARCO 25 Aug 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:BLUESTARCO26AUGFUT,10,11,58135,BLUESTARCO,8311,-1.0,XX,10100000008311,,0,0.0,BLUESTARCO,2026-08-25,FUTURE,False,40,NEXT,2
101126092968452,BLUESTARCO 29 Sep 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BLUESTARCO26SEPFUT,10,11,68452,BLUESTARCO,8311,-1.0,XX,10100000008311,,0,0.0,BLUESTARCO,2026-09-29,FUTURE,False,75,FAR,3
101126072861131,BOSCHLTD 28 Jul 26 FUT,13,25,5.0,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:BOSCHLTD26JULFUT,10,11,61131,BOSCHLTD,2181,-1.0,XX,10100000002181,,0,0.0,BOSCHLTD,2026-07-28,FUTURE,False,12,NEAR,1
101126082558136,BOSCHLTD 25 Aug 26 FUT,13,25,5.0,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:BOSCHLTD26AUGFUT,10,11,58136,BOSCHLTD,2181,-1.0,XX,10100000002181,,0,0.0,BOSCHLTD,2026-08-25,FUTURE,False,40,NEXT,2
101126092968453,BOSCHLTD 29 Sep 26 FUT,13,25,5.0,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BOSCHLTD26SEPFUT,10,11,68453,BOSCHLTD,2181,-1.0,XX,10100000002181,,0,0.0,BOSCHLTD,2026-09-29,FUTURE,False,75,FAR,3
101126072861132,BPCL 28 Jul 26 FUT,13,1975,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:BPCL26JULFUT,10,11,61132,BPCL,526,-1.0,XX,1010000000526,,0,0.0,BPCL,2026-07-28,FUTURE,False,12,NEAR,1
101126082558138,BPCL 25 Aug 26 FUT,13,1975,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:BPCL26AUGFUT,10,11,58138,BPCL,526,-1.0,XX,1010000000526,,0,0.0,BPCL,2026-08-25,FUTURE,False,40,NEXT,2
101126092968454,BPCL 29 Sep 26 FUT,13,1975,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BPCL26SEPFUT,10,11,68454,BPCL,526,-1.0,XX,1010000000526,,0,0.0,BPCL,2026-09-29,FUTURE,False,75,FAR,3
101126072861133,BRITANNIA 28 Jul 26 FUT,13,125,0.5,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:BRITANNIA26JULFUT,10,11,61133,BRITANNIA,547,-1.0,XX,1010000000547,,0,0.0,BRITANNIA,2026-07-28,FUTURE,False,12,NEAR,1
101126082558140,BRITANNIA 25 Aug 26 FUT,13,125,0.5,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:BRITANNIA26AUGFUT,10,11,58140,BRITANNIA,547,-1.0,XX,1010000000547,,0,0.0,BRITANNIA,2026-08-25,FUTURE,False,40,NEXT,2
101126092968455,BRITANNIA 29 Sep 26 FUT,13,125,0.5,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BRITANNIA26SEPFUT,10,11,68455,BRITANNIA,547,-1.0,XX,1010000000547,,0,0.0,BRITANNIA,2026-09-29,FUTURE,False,75,FAR,3
101126072861134,BSE 28 Jul 26 FUT,13,200,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:BSE26JULFUT,10,11,61134,BSE,19585,-1.0,XX,101000000019585,,0,0.0,BSE,2026-07-28,FUTURE,False,12,NEAR,1
101126082558141,BSE 25 Aug 26 FUT,13,200,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:BSE26AUGFUT,10,11,58141,BSE,19585,-1.0,XX,101000000019585,,0,0.0,BSE,2026-08-25,FUTURE,False,40,NEXT,2
101126092968456,BSE 29 Sep 26 FUT,13,200,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:BSE26SEPFUT,10,11,68456,BSE,19585,-1.0,XX,101000000019585,,0,0.0,BSE,2026-09-29,FUTURE,False,75,FAR,3
101126072861135,CAMS 28 Jul 26 FUT,13,825,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:CAMS26JULFUT,10,11,61135,CAMS,342,-1.0,XX,1010000000342,,0,0.0,CAMS,2026-07-28,FUTURE,False,12,NEAR,1
101126082558142,CAMS 25 Aug 26 FUT,13,825,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:CAMS26AUGFUT,10,11,58142,CAMS,342,-1.0,XX,1010000000342,,0,0.0,CAMS,2026-08-25,FUTURE,False,40,NEXT,2
101126092968457,CAMS 29 Sep 26 FUT,13,825,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:CAMS26SEPFUT,10,11,68457,CAMS,342,-1.0,XX,1010000000342,,0,0.0,CAMS,2026-09-29,FUTURE,False,75,FAR,3
101126072861136,CANBK 28 Jul 26 FUT,13,6750,0.01,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:CANBK26JULFUT,10,11,61136,CANBK,10794,-1.0,XX,101000000010794,,0,0.0,CANBK,2026-07-28,FUTURE,False,12,NEAR,1
101126082558143,CANBK 25 Aug 26 FUT,13,6750,0.01,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:CANBK26AUGFUT,10,11,58143,CANBK,10794,-1.0,XX,101000000010794,,0,0.0,CANBK,2026-08-25,FUTURE,False,40,NEXT,2
101126092968458,CANBK 29 Sep 26 FUT,13,6750,0.01,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:CANBK26SEPFUT,10,11,68458,CANBK,10794,-1.0,XX,101000000010794,,0,0.0,CANBK,2026-09-29,FUTURE,False,75,FAR,3
101126072861139,CDSL 28 Jul 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:CDSL26JULFUT,10,11,61139,CDSL,21174,-1.0,XX,101000000021174,,0,0.0,CDSL,2026-07-28,FUTURE,False,12,NEAR,1
101126082558144,CDSL 25 Aug 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:CDSL26AUGFUT,10,11,58144,CDSL,21174,-1.0,XX,101000000021174,,0,0.0,CDSL,2026-08-25,FUTURE,False,40,NEXT,2
101126092968459,CDSL 29 Sep 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:CDSL26SEPFUT,10,11,68459,CDSL,21174,-1.0,XX,101000000021174,,0,0.0,CDSL,2026-09-29,FUTURE,False,75,FAR,3
101126072861140,CGPOWER 28 Jul 26 FUT,13,850,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:CGPOWER26JULFUT,10,11,61140,CGPOWER,760,-1.0,XX,1010000000760,,0,0.0,CGPOWER,2026-07-28,FUTURE,False,12,NEAR,1
101126082558145,CGPOWER 25 Aug 26 FUT,13,850,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:CGPOWER26AUGFUT,10,11,58145,CGPOWER,760,-1.0,XX,1010000000760,,0,0.0,CGPOWER,2026-08-25,FUTURE,False,40,NEXT,2
101126092968460,CGPOWER 29 Sep 26 FUT,13,850,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:CGPOWER26SEPFUT,10,11,68460,CGPOWER,760,-1.0,XX,1010000000760,,0,0.0,CGPOWER,2026-09-29,FUTURE,False,75,FAR,3
101126072861141,CHOLAFIN 28 Jul 26 FUT,13,625,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:CHOLAFIN26JULFUT,10,11,61141,CHOLAFIN,685,-1.0,XX,1010000000685,,0,0.0,CHOLAFIN,2026-07-28,FUTURE,False,12,NEAR,1
101126082558146,CHOLAFIN 25 Aug 26 FUT,13,625,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:CHOLAFIN26AUGFUT,10,11,58146,CHOLAFIN,685,-1.0,XX,1010000000685,,0,0.0,CHOLAFIN,2026-08-25,FUTURE,False,40,NEXT,2
101126092968461,CHOLAFIN 29 Sep 26 FUT,13,625,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:CHOLAFIN26SEPFUT,10,11,68461,CHOLAFIN,685,-1.0,XX,1010000000685,,0,0.0,CHOLAFIN,2026-09-29,FUTURE,False,75,FAR,3
101126072861142,CIPLA 28 Jul 26 FUT,13,425,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:CIPLA26JULFUT,10,11,61142,CIPLA,694,-1.0,XX,1010000000694,,0,0.0,CIPLA,2026-07-28,FUTURE,False,12,NEAR,1
101126082558147,CIPLA 25 Aug 26 FUT,13,425,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:CIPLA26AUGFUT,10,11,58147,CIPLA,694,-1.0,XX,1010000000694,,0,0.0,CIPLA,2026-08-25,FUTURE,False,40,NEXT,2
101126092968462,CIPLA 29 Sep 26 FUT,13,425,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:CIPLA26SEPFUT,10,11,68462,CIPLA,694,-1.0,XX,1010000000694,,0,0.0,CIPLA,2026-09-29,FUTURE,False,75,FAR,3
101126072861143,COALINDIA 28 Jul 26 FUT,13,1350,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:COALINDIA26JULFUT,10,11,61143,COALINDIA,20374,-1.0,XX,101000000020374,,0,0.0,COALINDIA,2026-07-28,FUTURE,False,12,NEAR,1
101126082558148,COALINDIA 25 Aug 26 FUT,13,1350,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:COALINDIA26AUGFUT,10,11,58148,COALINDIA,20374,-1.0,XX,101000000020374,,0,0.0,COALINDIA,2026-08-25,FUTURE,False,40,NEXT,2
101126092968463,COALINDIA 29 Sep 26 FUT,13,1350,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:COALINDIA26SEPFUT,10,11,68463,COALINDIA,20374,-1.0,XX,101000000020374,,0,0.0,COALINDIA,2026-09-29,FUTURE,False,75,FAR,3
101126072861144,COCHINSHIP 28 Jul 26 FUT,13,400,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:COCHINSHIP26JULFUT,10,11,61144,COCHINSHIP,21508,-1.0,XX,101000000021508,,0,0.0,COCHINSHIP,2026-07-28,FUTURE,False,12,NEAR,1
101126082558149,COCHINSHIP 25 Aug 26 FUT,13,400,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:COCHINSHIP26AUGFUT,10,11,58149,COCHINSHIP,21508,-1.0,XX,101000000021508,,0,0.0,COCHINSHIP,2026-08-25,FUTURE,False,40,NEXT,2
101126092968464,COCHINSHIP 29 Sep 26 FUT,13,400,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:COCHINSHIP26SEPFUT,10,11,68464,COCHINSHIP,21508,-1.0,XX,101000000021508,,0,0.0,COCHINSHIP,2026-09-29,FUTURE,False,75,FAR,3
101126072861145,COFORGE 28 Jul 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:COFORGE26JULFUT,10,11,61145,COFORGE,11543,-1.0,XX,101000000011543,,0,0.0,COFORGE,2026-07-28,FUTURE,False,12,NEAR,1
101126082558152,COFORGE 25 Aug 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:COFORGE26AUGFUT,10,11,58152,COFORGE,11543,-1.0,XX,101000000011543,,0,0.0,COFORGE,2026-08-25,FUTURE,False,40,NEXT,2
101126092968465,COFORGE 29 Sep 26 FUT,13,475,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:COFORGE26SEPFUT,10,11,68465,COFORGE,11543,-1.0,XX,101000000011543,,0,0.0,COFORGE,2026-09-29,FUTURE,False,75,FAR,3
101126072861146,COLPAL 28 Jul 26 FUT,13,275,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:COLPAL26JULFUT,10,11,61146,COLPAL,15141,-1.0,XX,101000000015141,,0,0.0,COLPAL,2026-07-28,FUTURE,False,12,NEAR,1
101126082558153,COLPAL 25 Aug 26 FUT,13,275,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:COLPAL26AUGFUT,10,11,58153,COLPAL,15141,-1.0,XX,101000000015141,,0,0.0,COLPAL,2026-08-25,FUTURE,False,40,NEXT,2
101126092968466,COLPAL 29 Sep 26 FUT,13,275,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:COLPAL26SEPFUT,10,11,68466,COLPAL,15141,-1.0,XX,101000000015141,,0,0.0,COLPAL,2026-09-29,FUTURE,False,75,FAR,3
101126072861149,CONCOR 28 Jul 26 FUT,13,1250,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:CONCOR26JULFUT,10,11,61149,CONCOR,4749,-1.0,XX,10100000004749,,0,0.0,CONCOR,2026-07-28,FUTURE,False,12,NEAR,1
101126082558154,CONCOR 25 Aug 26 FUT,13,1250,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:CONCOR26AUGFUT,10,11,58154,CONCOR,4749,-1.0,XX,10100000004749,,0,0.0,CONCOR,2026-08-25,FUTURE,False,40,NEXT,2
101126092968467,CONCOR 29 Sep 26 FUT,13,1250,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:CONCOR26SEPFUT,10,11,68467,CONCOR,4749,-1.0,XX,10100000004749,,0,0.0,CONCOR,2026-09-29,FUTURE,False,75,FAR,3
101126072861150,CROMPTON 28 Jul 26 FUT,13,2150,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:CROMPTON26JULFUT,10,11,61150,CROMPTON,17094,-1.0,XX,101000000017094,,0,0.0,CROMPTON,2026-07-28,FUTURE,False,12,NEAR,1
101126082558155,CROMPTON 25 Aug 26 FUT,13,2150,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:CROMPTON26AUGFUT,10,11,58155,CROMPTON,17094,-1.0,XX,101000000017094,,0,0.0,CROMPTON,2026-08-25,FUTURE,False,40,NEXT,2
101126092968468,CROMPTON 29 Sep 26 FUT,13,2150,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:CROMPTON26SEPFUT,10,11,68468,CROMPTON,17094,-1.0,XX,101000000017094,,0,0.0,CROMPTON,2026-09-29,FUTURE,False,75,FAR,3
101126072861151,CUMMINSIND 28 Jul 26 FUT,13,200,0.5,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:CUMMINSIND26JULFUT,10,11,61151,CUMMINSIND,1901,-1.0,XX,10100000001901,,0,0.0,CUMMINSIND,2026-07-28,FUTURE,False,12,NEAR,1
101126082558156,CUMMINSIND 25 Aug 26 FUT,13,200,0.5,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:CUMMINSIND26AUGFUT,10,11,58156,CUMMINSIND,1901,-1.0,XX,10100000001901,,0,0.0,CUMMINSIND,2026-08-25,FUTURE,False,40,NEXT,2
101126092968469,CUMMINSIND 29 Sep 26 FUT,13,200,0.5,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:CUMMINSIND26SEPFUT,10,11,68469,CUMMINSIND,1901,-1.0,XX,10100000001901,,0,0.0,CUMMINSIND,2026-09-29,FUTURE,False,75,FAR,3
101126072861152,DABUR 28 Jul 26 FUT,13,1250,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:DABUR26JULFUT,10,11,61152,DABUR,772,-1.0,XX,1010000000772,,0,0.0,DABUR,2026-07-28,FUTURE,False,12,NEAR,1
101126082558157,DABUR 25 Aug 26 FUT,13,1250,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:DABUR26AUGFUT,10,11,58157,DABUR,772,-1.0,XX,1010000000772,,0,0.0,DABUR,2026-08-25,FUTURE,False,40,NEXT,2
101126092968470,DABUR 29 Sep 26 FUT,13,1250,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:DABUR26SEPFUT,10,11,68470,DABUR,772,-1.0,XX,1010000000772,,0,0.0,DABUR,2026-09-29,FUTURE,False,75,FAR,3
101126072861157,DALBHARAT 28 Jul 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:DALBHARAT26JULFUT,10,11,61157,DALBHARAT,8075,-1.0,XX,10100000008075,,0,0.0,DALBHARAT,2026-07-28,FUTURE,False,12,NEAR,1
101126082558158,DALBHARAT 25 Aug 26 FUT,13,325,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:DALBHARAT26AUGFUT,10,11,58158,DALBHARAT,8075,-1.0,XX,10100000008075,,0,0.0,DALBHARAT,2026-08-25,FUTURE,False,40,NEXT,2
101126072861158,DELHIVERY 28 Jul 26 FUT,13,2075,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:DELHIVERY26JULFUT,10,11,61158,DELHIVERY,9599,-1.0,XX,10100000009599,,0,0.0,DELHIVERY,2026-07-28,FUTURE,False,12,NEAR,1
101126082558159,DELHIVERY 25 Aug 26 FUT,13,2075,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:DELHIVERY26AUGFUT,10,11,58159,DELHIVERY,9599,-1.0,XX,10100000009599,,0,0.0,DELHIVERY,2026-08-25,FUTURE,False,40,NEXT,2
101126092968471,DELHIVERY 29 Sep 26 FUT,13,2075,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:DELHIVERY26SEPFUT,10,11,68471,DELHIVERY,9599,-1.0,XX,10100000009599,,0,0.0,DELHIVERY,2026-09-29,FUTURE,False,75,FAR,3
101126072861159,DIVISLAB 28 Jul 26 FUT,13,100,0.5,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:DIVISLAB26JULFUT,10,11,61159,DIVISLAB,10940,-1.0,XX,101000000010940,,0,0.0,DIVISLAB,2026-07-28,FUTURE,False,12,NEAR,1
101126082558160,DIVISLAB 25 Aug 26 FUT,13,100,0.5,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:DIVISLAB26AUGFUT,10,11,58160,DIVISLAB,10940,-1.0,XX,101000000010940,,0,0.0,DIVISLAB,2026-08-25,FUTURE,False,40,NEXT,2
101126092968472,DIVISLAB 29 Sep 26 FUT,13,100,0.5,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:DIVISLAB26SEPFUT,10,11,68472,DIVISLAB,10940,-1.0,XX,101000000010940,,0,0.0,DIVISLAB,2026-09-29,FUTURE,False,75,FAR,3
101126072861160,DIXON 28 Jul 26 FUT,13,50,1.0,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:DIXON26JULFUT,10,11,61160,DIXON,21690,-1.0,XX,101000000021690,,0,0.0,DIXON,2026-07-28,FUTURE,False,12,NEAR,1
101126082558161,DIXON 25 Aug 26 FUT,13,50,1.0,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:DIXON26AUGFUT,10,11,58161,DIXON,21690,-1.0,XX,101000000021690,,0,0.0,DIXON,2026-08-25,FUTURE,False,40,NEXT,2
101126092968473,DIXON 29 Sep 26 FUT,13,50,1.0,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:DIXON26SEPFUT,10,11,68473,DIXON,21690,-1.0,XX,101000000021690,,0,0.0,DIXON,2026-09-29,FUTURE,False,75,FAR,3
101126072861161,DLF 28 Jul 26 FUT,13,950,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:DLF26JULFUT,10,11,61161,DLF,14732,-1.0,XX,101000000014732,,0,0.0,DLF,2026-07-28,FUTURE,False,12,NEAR,1
101126082558162,DLF 25 Aug 26 FUT,13,950,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:DLF26AUGFUT,10,11,58162,DLF,14732,-1.0,XX,101000000014732,,0,0.0,DLF,2026-08-25,FUTURE,False,40,NEXT,2
101126092968474,DLF 29 Sep 26 FUT,13,950,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:DLF26SEPFUT,10,11,68474,DLF,14732,-1.0,XX,101000000014732,,0,0.0,DLF,2026-09-29,FUTURE,False,75,FAR,3
101126072861162,DMART 28 Jul 26 FUT,13,150,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:DMART26JULFUT,10,11,61162,DMART,19913,-1.0,XX,101000000019913,,0,0.0,DMART,2026-07-28,FUTURE,False,12,NEAR,1
101126082558163,DMART 25 Aug 26 FUT,13,150,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:DMART26AUGFUT,10,11,58163,DMART,19913,-1.0,XX,101000000019913,,0,0.0,DMART,2026-08-25,FUTURE,False,40,NEXT,2
101126092968475,DMART 29 Sep 26 FUT,13,150,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:DMART26SEPFUT,10,11,68475,DMART,19913,-1.0,XX,101000000019913,,0,0.0,DMART,2026-09-29,FUTURE,False,75,FAR,3
101126072861163,DRREDDY 28 Jul 26 FUT,13,625,0.1,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:DRREDDY26JULFUT,10,11,61163,DRREDDY,881,-1.0,XX,1010000000881,,0,0.0,DRREDDY,2026-07-28,FUTURE,False,12,NEAR,1
101126082558170,DRREDDY 25 Aug 26 FUT,13,625,0.1,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:DRREDDY26AUGFUT,10,11,58170,DRREDDY,881,-1.0,XX,1010000000881,,0,0.0,DRREDDY,2026-08-25,FUTURE,False,40,NEXT,2
101126092968476,DRREDDY 29 Sep 26 FUT,13,625,0.1,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:DRREDDY26SEPFUT,10,11,68476,DRREDDY,881,-1.0,XX,1010000000881,,0,0.0,DRREDDY,2026-09-29,FUTURE,False,75,FAR,3
101126072861164,EICHERMOT 28 Jul 26 FUT,13,100,0.5,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:EICHERMOT26JULFUT,10,11,61164,EICHERMOT,910,-1.0,XX,1010000000910,,0,0.0,EICHERMOT,2026-07-28,FUTURE,False,12,NEAR,1
101126082558181,EICHERMOT 25 Aug 26 FUT,13,100,0.5,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:EICHERMOT26AUGFUT,10,11,58181,EICHERMOT,910,-1.0,XX,1010000000910,,0,0.0,EICHERMOT,2026-08-25,FUTURE,False,40,NEXT,2
101126092968477,EICHERMOT 29 Sep 26 FUT,13,100,0.5,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:EICHERMOT26SEPFUT,10,11,68477,EICHERMOT,910,-1.0,XX,1010000000910,,0,0.0,EICHERMOT,2026-09-29,FUTURE,False,75,FAR,3
101126072861165,ETERNAL 28 Jul 26 FUT,13,2425,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:ETERNAL26JULFUT,10,11,61165,ETERNAL,5097,-1.0,XX,10100000005097,,0,0.0,ETERNAL,2026-07-28,FUTURE,False,12,NEAR,1
101126082558182,ETERNAL 25 Aug 26 FUT,13,2425,0.05,,0915-1530|1815-1915:,2026-07-15,1787652000,NSE:ETERNAL26AUGFUT,10,11,58182,ETERNAL,5097,-1.0,XX,10100000005097,,0,0.0,ETERNAL,2026-08-25,FUTURE,False,40,NEXT,2
101126092968478,ETERNAL 29 Sep 26 FUT,13,2425,0.05,,0915-1530|1815-1915:,2026-07-15,1790676000,NSE:ETERNAL26SEPFUT,10,11,68478,ETERNAL,5097,-1.0,XX,10100000005097,,0,0.0,ETERNAL,2026-09-29,FUTURE,False,75,FAR,3
101126072861166,EXIDEIND 28 Jul 26 FUT,13,1800,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:EXIDEIND26JULFUT,10,11,61166,EXIDEIND,676,-1.0,XX,1010000000676,,0,0.0,EXIDEIND,2026-07-28,FUTURE,False,12,NEAR,1
101126072861167,FEDERALBNK 28 Jul 26 FUT,13,2500,0.05,,0915-1530|1815-1915:,2026-07-15,1785232800,NSE:FEDERALBNK26JULFUT,10,11,61167,FEDERALBNK,1023,-1.0,XX,10100000001023,,0,0.0,FEDERALBNK,2026-07-28,FUTURE,False,12,NEAR,1
