trade_date,security_id,symbol,open,high,low,close,volume,fyers_symbol,source,source_file,source_module,validation_module,processing_module,processing_version,processed_at
2025-11-18,SMD-0003,ABB,5041.5,5095.0,4998.5,5080.5,185933,NSE:ABB-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ABB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0004,ABCAPITAL,336.0,336.5,330.5,333.1,2174919,NSE:ABCAPITAL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ABCAPITAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0007,ADANIENSOL,1023.8,1036.0,1017.75,1026.65,1175321,NSE:ADANIENSOL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIENSOL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0008,ADANIENT,2462.0,2478.6,2434.3,2436.8,1245215,NSE:ADANIENT-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIENT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0009,ADANIGREEN,1092.0,1097.2,1075.0,1077.6,1414894,NSE:ADANIGREEN-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIGREEN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0010,ADANIPORTS,1518.9,1518.9,1490.2,1495.0,1818617,NSE:ADANIPORTS-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIPORTS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0011,ADANIPOWER,153.15,153.88,149.12,149.55,22500220,NSE:ADANIPOWER-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ADANIPOWER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0012,ALKEM,5734.0,5739.5,5649.0,5713.0,243124,NSE:ALKEM-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ALKEM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0013,AMBER,7444.0,7450.0,7325.5,7356.0,159195,NSE:AMBER-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AMBER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0014,AMBUJACEM,568.0,568.0,556.75,557.8,904843,NSE:AMBUJACEM-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AMBUJACEM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0015,ANGELONE,283.9,286.7,278.5,279.34,7440320,NSE:ANGELONE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ANGELONE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0016,APLAPOLLO,1778.0,1782.8,1757.2,1763.8,244549,NSE:APLAPOLLO-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\APLAPOLLO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0017,APOLLOHOSP,7450.0,7474.0,7373.0,7385.5,285148,NSE:APOLLOHOSP-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\APOLLOHOSP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0018,ASHOKLEY,149.45,149.45,147.01,147.23,11015324,NSE:ASHOKLEY-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ASHOKLEY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0019,ASIANPAINT,2886.0,2916.0,2862.1,2906.0,1819066,NSE:ASIANPAINT-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ASIANPAINT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0020,ASTRAL,1473.5,1473.5,1436.1,1449.8,1005948,NSE:ASTRAL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ASTRAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0022,AUBANK,912.65,929.9,909.9,920.15,3097067,NSE:AUBANK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AUBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:20+05:30
2025-11-18,SMD-0023,AUROPHARMA,1236.9,1249.9,1234.1,1239.3,1827771,NSE:AUROPHARMA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AUROPHARMA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0024,AXISBANK,1250.0,1273.5,1247.6,1265.4,10175969,NSE:AXISBANK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\AXISBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0025,BAJAJ-AUTO,8975.5,8999.0,8900.0,8921.0,276172,NSE:BAJAJ-AUTO-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJ-AUTO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0026,BAJAJFINSV,2073.0,2075.5,2047.0,2050.2,734236,NSE:BAJAJFINSV-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJFINSV\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0027,BAJAJHLDNG,12159.0,12189.0,11828.0,11872.0,85666,NSE:BAJAJHLDNG-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJAJHLDNG\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0028,BAJFINANCE,1021.2,1024.1,1011.7,1013.6,4562185,NSE:BAJFINANCE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BAJFINANCE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0030,BANDHANBNK,155.1,155.52,152.9,153.16,3409847,NSE:BANDHANBNK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANDHANBNK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0031,BANKBARODA,287.75,289.85,285.0,288.45,6702634,NSE:BANKBARODA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKBARODA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0032,BANKINDIA,147.41,148.7,146.21,146.49,5679286,NSE:BANKINDIA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0033,BANKNIFTY,58990.5,59103.65,58798.9,58899.25,145542247,NSE:NIFTYBANK-INDEX,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BANKNIFTY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0034,BDL,1580.0,1587.0,1555.6,1558.2,850306,NSE:BDL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BDL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0035,BEL,424.55,429.45,420.3,420.9,13340937,NSE:BEL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0036,BHARATFORG,1388.0,1404.0,1371.5,1396.6,1361221,NSE:BHARATFORG-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHARATFORG\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0037,BHARTIARTL,2122.0,2159.0,2110.3,2149.2,10972556,NSE:BHARTIARTL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHARTIARTL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0038,BHEL,284.95,290.2,282.9,289.1,11332882,NSE:BHEL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BHEL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0039,BIOCON,422.5,424.95,416.5,421.6,7436143,NSE:BIOCON-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BIOCON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0040,BLUESTARCO,1789.0,1789.0,1749.5,1777.5,361223,NSE:BLUESTARCO-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BLUESTARCO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0041,BOSCHLTD,37450.0,37470.0,36720.0,37045.0,17257,NSE:BOSCHLTD-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BOSCHLTD\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0042,BPCL,375.85,376.9,370.65,371.85,7729409,NSE:BPCL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BPCL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0043,BRITANNIA,5818.0,5862.0,5805.5,5840.0,262201,NSE:BRITANNIA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BRITANNIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0044,BSE,2811.6,2872.5,2787.9,2834.1,5402562,NSE:BSE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\BSE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0046,CAMS,791.6,793.34,783.76,789.16,854505,NSE:CAMS-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CAMS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0047,CANBK,149.48,150.69,148.41,149.0,29594222,NSE:CANBK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CANBK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0048,CDSL,1633.0,1633.4,1601.0,1605.7,1562523,NSE:CDSL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CDSL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0050,CGPOWER,749.45,749.9,732.3,733.75,1861651,NSE:CGPOWER-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CGPOWER\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0052,CHOLAFIN,1709.0,1709.0,1678.6,1695.3,1069184,NSE:CHOLAFIN-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CHOLAFIN\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0053,CIPLA,1530.0,1535.0,1512.1,1514.5,747913,NSE:CIPLA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CIPLA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0054,COALINDIA,387.85,387.85,382.95,383.95,4462641,NSE:COALINDIA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COALINDIA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0055,COCHINSHIP,1725.0,1729.3,1702.1,1710.0,471434,NSE:COCHINSHIP-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COCHINSHIP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0056,COFORGE,1790.0,1795.0,1771.5,1784.3,785781,NSE:COFORGE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COFORGE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0057,COLPAL,2184.1,2189.5,2167.2,2180.7,253424,NSE:COLPAL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\COLPAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0058,CONCOR,518.15,526.0,512.0,522.6,3630058,NSE:CONCOR-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CONCOR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0059,CROMPTON,274.45,277.9,271.15,273.1,2176991,NSE:CROMPTON-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CROMPTON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0060,CUMMINSIND,4381.7,4386.0,4245.0,4252.4,463826,NSE:CUMMINSIND-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\CUMMINSIND\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0062,DABUR,524.2,524.25,512.5,520.85,1958068,NSE:DABUR-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DABUR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0063,DALBHARAT,2029.6,2029.6,1983.2,1991.0,222000,NSE:DALBHARAT-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DALBHARAT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0064,DELHIVERY,439.95,440.1,427.4,435.85,2184154,NSE:DELHIVERY-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DELHIVERY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0065,DIVISLAB,6485.0,6552.0,6456.0,6473.5,162830,NSE:DIVISLAB-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DIVISLAB\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:21+05:30
2025-11-18,SMD-0066,DIXON,15700.0,15771.0,15501.0,15697.0,190994,NSE:DIXON-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DIXON\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0067,DLF,769.85,769.85,748.3,750.35,1247505,NSE:DLF-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DLF\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0068,DMART,4036.2,4042.2,3991.6,3997.2,311407,NSE:DMART-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DMART\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0069,DRREDDY,1244.5,1247.0,1232.7,1243.8,971685,NSE:DRREDDY-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\DRREDDY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0070,EICHERMOT,6835.0,6854.0,6754.0,6814.5,517129,NSE:EICHERMOT-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\EICHERMOT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0071,ETERNAL,312.0,313.0,304.5,306.15,24986347,NSE:ETERNAL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ETERNAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0073,FEDERALBNK,239.44,246.75,239.0,244.51,24152192,NSE:FEDERALBNK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FEDERALBNK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0074,FINNIFTY,27643.25,27657.25,27499.3,27546.75,89809671,NSE:FINNIFTY-INDEX,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FINNIFTY\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0075,FORCEMOT,17543.0,17789.0,17275.0,17440.0,37534,NSE:FORCEMOT-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FORCEMOT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0076,FORTIS,946.4,946.4,922.0,928.1,2325318,NSE:FORTIS-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\FORTIS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0077,GAIL,186.49,186.49,183.01,184.31,6258414,NSE:GAIL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GAIL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0078,GLENMARK,1880.0,1882.0,1818.0,1842.8,2126546,NSE:GLENMARK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GLENMARK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0079,GMRAIRPORT,97.66,104.85,97.5,103.72,103946808,NSE:GMRAIRPORT-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GMRAIRPORT\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0080,GODFRYPHLP,2938.1,2954.9,2869.0,2879.5,192434,NSE:GODFRYPHLP-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GODFRYPHLP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0081,GODREJCP,1151.7,1154.0,1135.1,1142.1,1655215,NSE:GODREJCP-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GODREJCP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0082,GODREJPROP,2181.6,2184.6,2146.0,2150.8,324330,NSE:GODREJPROP-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GODREJPROP\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0084,GRASIM,2788.0,2790.3,2750.0,2762.0,437943,NSE:GRASIM-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GRASIM\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0085,GVT&D,3040.0,3042.4,2972.1,2996.0,500874,NSE:GVT&D-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\GVT&D\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0086,HAL,4814.0,4857.0,4788.0,4807.9,958797,NSE:HAL-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HAL\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0087,HAVELLS,1474.1,1477.8,1456.0,1468.0,708532,NSE:HAVELLS-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HAVELLS\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0088,HCLTECH,1604.0,1604.0,1590.1,1595.2,1640123,NSE:HCLTECH-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HCLTECH\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0089,HDFCAMC,2730.0,2749.0,2692.5,2698.25,532134,NSE:HDFCAMC-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HDFCAMC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0090,HDFCBANK,997.65,999.0,990.0,992.45,20002640,NSE:HDFCBANK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HDFCBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0091,HDFCLIFE,766.45,769.1,760.55,761.8,1363326,NSE:HDFCLIFE-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HDFCLIFE\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0092,HEROMOTOCO,5820.0,5882.0,5789.5,5799.5,1182455,NSE:HEROMOTOCO-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HEROMOTOCO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0094,HINDALCO,804.5,804.5,788.35,797.15,7299555,NSE:HINDALCO-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDALCO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0096,HINDPETRO,486.4,488.5,482.4,483.55,1780519,NSE:HINDPETRO-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDPETRO\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0097,HINDUNILVR,2376.35,2383.34,2362.68,2364.75,1229034,NSE:HINDUNILVR-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDUNILVR\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0098,HINDZINC,480.0,480.95,468.2,475.95,6175474,NSE:HINDZINC-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HINDZINC\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0100,HYUNDAI,2388.0,2417.0,2375.0,2389.8,647065,NSE:HYUNDAI-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\HYUNDAI\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0101,ICICIBANK,1380.2,1382.8,1369.1,1373.4,9529560,NSE:ICICIBANK-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ICICIBANK\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0102,ICICIGI,2044.9,2044.9,2018.1,2025.8,643993,NSE:ICICIGI-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ICICIGI\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0103,ICICIPRULI,632.1,632.1,620.7,626.8,587932,NSE:ICICIPRULI-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\ICICIPRULI\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
2025-11-18,SMD-0104,IDEA,10.95,11.01,10.71,10.74,612682675,NSE:IDEA-EQ,FYERS_HISTORY_API,C:\Users\megha\AQSD\Data\Market_Price\Raw\IDEA\daily_history.csv,MPD-007,MPD-008,MPD-009,1.0.0,2026-08-05T20:18:22+05:30
